year,month,model,run,experiment,NSW,VIC,QLD,SA,WA,TAS,NT,AUS
1939,10,ACCESS-CM2,r2i1p1f1,historical,0.56,1.71,0.41,0.42,0.89,0.92,-0.1,0.54
1939,11,ACCESS-CM2,r2i1p1f1,historical,0.54,1.53,0.46,0.24,0.87,0.76,-0.22,0.49
1939,12,ACCESS-CM2,r2i1p1f1,historical,0.28,1.15,0.41,0.18,0.62,0.93,-0.41,0.32
1939,1,ACCESS-CM2,r3i1p1f1,historical,-1.81,-0.95,-1.07,-0.98,0.56,0.27,-0.87,-0.55
1939,2,ACCESS-CM2,r3i1p1f1,historical,-1.58,-0.72,-0.98,-1.02,-0.2,0.04,-1.1,-0.8
1939,3,ACCESS-CM2,r3i1p1f1,historical,-1.49,-0.39,-1.0,-0.82,-0.43,0.3,-0.81,-0.78
1939,4,ACCESS-CM2,r3i1p1f1,historical,-1.52,-0.69,-0.92,-0.99,-0.42,-0.38,-0.95,-0.82
1939,5,ACCESS-CM2,r3i1p1f1,historical,-1.49,-0.93,-0.86,-1.09,-0.56,-0.31,-0.96,-0.87
1939,6,ACCESS-CM2,r3i1p1f1,historical,-1.56,-0.48,-1.27,-0.79,-0.34,0.13,-1.06,-0.86
1939,7,ACCESS-CM2,r3i1p1f1,historical,-1.34,-0.22,-1.15,-0.59,-0.32,0.5,-0.92,-0.74
1939,8,ACCESS-CM2,r3i1p1f1,historical,-1.36,-0.28,-1.15,-0.54,-0.29,0.3,-0.9,-0.73
1939,9,ACCESS-CM2,r3i1p1f1,historical,-1.28,-0.05,-1.18,-0.5,-0.29,0.69,-0.9,-0.71
1939,10,ACCESS-CM2,r3i1p1f1,historical,-1.38,-0.17,-1.27,-0.56,-0.31,0.78,-0.92,-0.76
1939,11,ACCESS-CM2,r3i1p1f1,historical,-1.35,-0.01,-1.3,-0.59,-0.17,0.58,-1.01,-0.74
1939,12,ACCESS-CM2,r3i1p1f1,historical,-1.49,-0.04,-1.09,-0.3,0.09,0.58,-0.77,-0.54
1939,1,ACCESS-CM2,r4i1p1f1,historical,-1.08,-1.36,-0.69,-0.59,-0.68,0.2,-0.39,-0.67
1939,2,ACCESS-CM2,r4i1p1f1,historical,-0.45,-0.63,-0.33,0.3,0.02,0.08,-0.07,-0.1
1939,3,ACCESS-CM2,r4i1p1f1,historical,-0.19,-0.35,-0.13,0.52,0.41,0.47,0.11,0.16
1939,4,ACCESS-CM2,r4i1p1f1,historical,0.01,-0.07,0.24,0.59,0.36,0.45,0.3,0.31
1939,5,ACCESS-CM2,r4i1p1f1,historical,-0.01,-0.1,0.29,0.51,0.05,0.3,0.12,0.17
1939,6,ACCESS-CM2,r4i1p1f1,historical,0.04,0.3,0.09,0.61,0.39,0.52,0.06,0.25
1939,7,ACCESS-CM2,r4i1p1f1,historical,0.18,0.43,0.13,0.75,0.49,0.63,0.11,0.34
1939,8,ACCESS-CM2,r4i1p1f1,historical,0.11,0.75,-0.03,0.74,0.44,1.16,0.01,0.28
1939,9,ACCESS-CM2,r4i1p1f1,historical,0.06,0.61,-0.05,0.7,0.41,0.84,-0.01,0.24
1939,10,ACCESS-CM2,r4i1p1f1,historical,0.17,0.85,-0.09,0.75,0.45,0.99,-0.02,0.27
1939,11,ACCESS-CM2,r4i1p1f1,historical,0.41,0.78,-0.03,0.65,0.26,0.87,-0.17,0.21
1939,12,ACCESS-CM2,r4i1p1f1,historical,0.39,0.74,0.02,0.72,0.29,0.82,-0.08,0.25
1939,1,ACCESS-CM2,r5i1p1f1,historical,0.07,-0.74,0.74,-1.0,-1.04,-0.14,0.1,-0.3
1939,2,ACCESS-CM2,r5i1p1f1,historical,0.6,-0.68,0.63,-0.68,-0.48,0.05,0.4,0.01
1939,3,ACCESS-CM2,r5i1p1f1,historical,0.28,-0.36,-0.06,-0.96,-0.91,0.2,-0.52,-0.51
1939,4,ACCESS-CM2,r5i1p1f1,historical,0.16,-0.63,-0.13,-1.0,-1.0,0.08,-0.75,-0.62
1939,5,ACCESS-CM2,r5i1p1f1,historical,-0.03,-0.98,-0.16,-1.4,-1.17,-0.12,-0.81,-0.78
1939,6,ACCESS-CM2,r5i1p1f1,historical,0.17,-0.89,-0.0,-1.06,-1.08,-0.09,-0.58,-0.6
1939,7,ACCESS-CM2,r5i1p1f1,historical,0.12,-0.72,-0.03,-1.02,-1.05,0.35,-0.57,-0.59
1939,8,ACCESS-CM2,r5i1p1f1,historical,0.43,-0.57,0.13,-0.72,-1.04,0.23,-0.48,-0.46
1939,9,ACCESS-CM2,r5i1p1f1,historical,0.47,-0.73,0.16,-0.65,-1.03,-0.08,-0.46,-0.44
1939,10,ACCESS-CM2,r5i1p1f1,historical,0.4,-0.84,0.05,-0.59,-0.86,-0.38,-0.48,-0.42
1939,11,ACCESS-CM2,r5i1p1f1,historical,0.45,-0.83,0.04,-0.62,-1.02,-0.53,-0.59,-0.49
1939,12,ACCESS-CM2,r5i1p1f1,historical,0.45,-0.81,-0.09,-0.44,-1.19,-0.7,-0.71,-0.57
1939,1,ACCESS-CM2,r6i1p1f1,historical,-0.02,0.54,-0.54,-0.01,-0.36,0.74,-0.22,-0.26
1939,2,ACCESS-CM2,r6i1p1f1,historical,0.0,0.53,-0.25,-0.18,-0.52,0.88,-0.18,-0.26
1939,3,ACCESS-CM2,r6i1p1f1,historical,0.11,0.45,0.02,-0.4,-0.49,0.73,0.09,-0.16
1939,4,ACCESS-CM2,r6i1p1f1,historical,-0.5,0.06,-0.49,-0.87,-0.83,0.85,-0.42,-0.61
1939,5,ACCESS-CM2,r6i1p1f1,historical,-0.39,-0.11,-0.5,-1.13,-0.97,0.93,-0.74,-0.74
1939,6,ACCESS-CM2,r6i1p1f1,historical,-0.29,0.11,-0.46,-1.18,-0.97,0.87,-0.71,-0.72
1939,7,ACCESS-CM2,r6i1p1f1,historical,-0.4,-0.17,-0.57,-1.23,-0.92,0.62,-0.73,-0.76
1939,8,ACCESS-CM2,r6i1p1f1,historical,-0.53,-0.37,-0.58,-1.48,-1.03,0.54,-0.86,-0.87
1939,9,ACCESS-CM2,r6i1p1f1,historical,-0.64,-0.55,-0.71,-1.69,-1.18,0.32,-1.29,-1.07
1939,10,ACCESS-CM2,r6i1p1f1,historical,-0.43,-0.65,-0.59,-1.43,-1.09,-0.06,-1.14,-0.94
1939,11,ACCESS-CM2,r6i1p1f1,historical,-0.06,-0.82,-0.6,-1.36,-1.07,-0.27,-1.23,-0.91
1939,12,ACCESS-CM2,r6i1p1f1,historical,-0.64,-1.01,-0.73,-1.3,-1.06,-0.2,-1.28,-1.0
1939,1,ACCESS-CM2,r7i1p1f1,historical,0.55,0.07,0.37,-0.42,-0.72,-0.05,-0.08,-0.16
1939,2,ACCESS-CM2,r7i1p1f1,historical,0.46,-0.61,0.46,-0.48,-0.55,-0.73,0.12,-0.09
1939,3,ACCESS-CM2,r7i1p1f1,historical,0.94,-0.15,0.23,0.33,0.09,-0.88,-0.12,0.19
1939,4,ACCESS-CM2,r7i1p1f1,historical,0.93,0.13,0.28,0.81,0.11,-0.52,0.07,0.31
1939,5,ACCESS-CM2,r7i1p1f1,historical,1.04,0.42,0.19,1.1,0.26,-0.11,0.11,0.41
1939,6,ACCESS-CM2,r7i1p1f1,historical,0.92,0.66,0.08,1.06,0.23,0.53,-0.18,0.32
1939,7,ACCESS-CM2,r7i1p1f1,historical,0.79,0.47,-0.22,1.02,0.2,0.69,-0.21,0.21
1939,8,ACCESS-CM2,r7i1p1f1,historical,0.57,0.3,-0.28,1.07,0.28,0.56,-0.21,0.2
1939,9,ACCESS-CM2,r7i1p1f1,historical,0.92,1.01,-0.08,1.42,0.44,1.14,-0.14,0.42
1939,10,ACCESS-CM2,r7i1p1f1,historical,1.02,1.43,0.28,1.52,0.48,1.6,-0.09,0.56
1939,11,ACCESS-CM2,r7i1p1f1,historical,0.99,1.19,0.4,1.52,0.53,1.32,-0.02,0.61
1939,12,ACCESS-CM2,r7i1p1f1,historical,0.98,1.42,0.17,1.34,0.42,1.18,-0.3,0.45
1939,1,ACCESS-CM2,r8i1p1f1,historical,1.58,0.76,0.84,0.77,0.5,0.6,0.14,0.67
1939,2,ACCESS-CM2,r8i1p1f1,historical,1.36,0.48,0.57,0.53,0.27,0.36,0.22,0.48
1939,3,ACCESS-CM2,r8i1p1f1,historical,1.35,0.59,0.56,0.75,0.53,-0.0,0.27,0.6
1939,4,ACCESS-CM2,r8i1p1f1,historical,1.22,0.46,0.41,0.72,0.56,0.35,0.18,0.54
1939,5,ACCESS-CM2,r8i1p1f1,historical,0.72,-0.16,0.24,0.03,0.7,0.18,-0.35,0.3
1939,6,ACCESS-CM2,r8i1p1f1,historical,0.67,-0.33,0.05,-0.08,0.74,0.27,-0.54,0.21
1939,7,ACCESS-CM2,r8i1p1f1,historical,0.52,-0.26,-0.1,-0.19,0.69,1.08,-0.62,0.13
1939,8,ACCESS-CM2,r8i1p1f1,historical,0.68,-0.09,-0.17,0.14,0.75,1.19,-0.59,0.2
1939,9,ACCESS-CM2,r8i1p1f1,historical,0.71,0.06,-0.12,0.28,0.84,1.66,-0.42,0.3
1939,10,ACCESS-CM2,r8i1p1f1,historical,0.51,0.12,-0.16,0.33,0.93,1.87,-0.39,0.32
1939,11,ACCESS-CM2,r8i1p1f1,historical,0.26,-0.06,-0.32,0.24,0.97,1.95,-0.16,0.29
1939,12,ACCESS-CM2,r8i1p1f1,historical,-0.21,-0.3,-0.51,-0.07,0.84,2.25,-0.27,0.09
1939,1,ACCESS-CM2,r9i1p1f1,historical,0.71,-0.28,0.91,1.22,-0.02,-0.14,0.16,0.45
1939,2,ACCESS-CM2,r9i1p1f1,historical,0.67,0.32,0.51,1.16,0.47,-0.03,0.18,0.53
1939,3,ACCESS-CM2,r9i1p1f1,historical,0.56,0.54,0.43,1.12,0.74,0.36,0.24,0.6
1939,4,ACCESS-CM2,r9i1p1f1,historical,0.73,0.69,0.55,0.98,0.67,0.78,-0.08,0.56
1939,5,ACCESS-CM2,r9i1p1f1,historical,0.49,0.66,0.4,0.45,0.49,1.29,-0.4,0.32
1939,6,ACCESS-CM2,r9i1p1f1,historical,0.03,0.68,-0.23,-0.01,0.23,1.57,-0.76,-0.07
1939,7,ACCESS-CM2,r9i1p1f1,historical,-0.03,0.55,-0.22,-0.2,0.17,1.76,-0.86,-0.14
1939,8,ACCESS-CM2,r9i1p1f1,historical,-0.2,0.7,-0.49,-0.4,0.04,2.42,-1.15,-0.33
1939,9,ACCESS-CM2,r9i1p1f1,historical,-0.5,0.66,-0.6,-0.77,-0.02,2.4,-1.21,-0.46
1939,10,ACCESS-CM2,r9i1p1f1,historical,-0.7,0.55,-0.67,-0.81,-0.0,2.31,-1.34,-0.53
1939,11,ACCESS-CM2,r9i1p1f1,historical,-0.33,0.4,-0.48,-0.92,-0.15,1.85,-1.45,-0.54
1939,12,ACCESS-CM2,r9i1p1f1,historical,-0.02,0.43,-0.27,-0.56,-0.09,1.5,-1.2,-0.35
1940,1,ACCESS-CM2,r10i1p1f1,historical,-0.59,-1.57,0.35,-0.71,-1.24,-0.94,0.75,-0.41
1940,2,ACCESS-CM2,r10i1p1f1,historical,0.14,-1.03,0.52,-0.38,-1.74,-0.68,-0.51,-0.61
1940,3,ACCESS-CM2,r10i1p1f1,historical,-0.09,-0.95,0.3,-0.52,-1.38,-0.77,-0.81,-0.64
1940,4,ACCESS-CM2,r10i1p1f1,historical,-0.18,-0.69,0.02,-0.48,-1.22,-0.26,-0.73,-0.62
1940,5,ACCESS-CM2,r10i1p1f1,historical,-0.08,-0.58,0.01,-0.25,-0.85,-0.33,-0.58,-0.44
1940,6,ACCESS-CM2,r10i1p1f1,historical,0.02,-0.26,0.07,-0.0,-0.65,-0.57,-0.5,-0.3
1940,7,ACCESS-CM2,r10i1p1f1,historical,0.07,-0.26,0.14,0.13,-0.55,-0.55,-0.47,-0.22
1940,8,ACCESS-CM2,r10i1p1f1,historical,0.25,-0.01,0.22,0.25,-0.45,-0.11,-0.48,-0.13
1940,9,ACCESS-CM2,r10i1p1f1,historical,0.06,-0.21,0.08,0.0,-0.52,-0.16,-0.57,-0.25
1940,10,ACCESS-CM2,r10i1p1f1,historical,-0.14,-0.27,0.02,-0.03,-0.5,0.05,-0.51,-0.28
1940,11,ACCESS-CM2,r10i1p1f1,historical,0.23,-0.21,0.18,0.45,-0.37,0.15,-0.33,-0.06
1940,12,ACCESS-CM2,r10i1p1f1,historical,0.23,-0.12,0.08,0.44,-0.69,0.04,-0.88,-0.29
1940,1,ACCESS-CM2,r1i1p1f1,historical,-0.08,0.3,0.06,-0.01,-0.09,0.78,-0.6,-0.11
1940,2,ACCESS-CM2,r1i1p1f1,historical,-0.04,0.16,-0.26,-0.24,-0.23,0.71,-0.95,-0.32
1940,3,ACCESS-CM2,r1i1p1f1,historical,0.05,0.29,0.04,0.07,-0.55,1.17,-0.55,-0.23
1940,4,ACCESS-CM2,r1i1p1f1,historical,-0.1,0.08,0.2,0.05,-0.79,1.27,-0.22,-0.24
1940,5,ACCESS-CM2,r1i1p1f1,historical,-0.12,0.21,0.07,-0.17,-1.01,1.23,-0.37,-0.4
1940,6,ACCESS-CM2,r1i1p1f1,historical,0.09,0.2,0.05,-0.02,-0.7,1.02,-0.3,-0.25
1940,7,ACCESS-CM2,r1i1p1f1,historical,-0.04,-0.0,-0.06,-0.15,-0.64,1.24,-0.21,-0.27
1940,8,ACCESS-CM2,r1i1p1f1,historical,0.22,0.16,0.11,0.01,-0.55,1.09,-0.21,-0.16
1940,9,ACCESS-CM2,r1i1p1f1,historical,0.25,0.27,0.06,0.07,-0.58,0.83,-0.23,-0.17
1940,10,ACCESS-CM2,r1i1p1f1,historical,-0.02,-0.24,-0.04,-0.13,-0.6,0.35,-0.29,-0.28
1940,11,ACCESS-CM2,r1i1p1f1,historical,0.05,-0.34,-0.02,-0.21,-0.52,-0.08,-0.37,-0.27
1940,12,ACCESS-CM2,r1i1p1f1,historical,-0.39,-0.63,-0.32,-0.55,-0.49,-0.1,-0.5,-0.45
1940,1,ACCESS-CM2,r2i1p1f1,historical,-0.26,0.95,0.21,0.05,0.48,1.36,-0.57,0.13
1940,2,ACCESS-CM2,r2i1p1f1,historical,-1.25,0.18,-0.39,-0.39,0.36,1.07,-0.35,-0.2
1940,3,ACCESS-CM2,r2i1p1f1,historical,-1.54,-0.24,-0.28,-0.39,0.29,0.84,0.2,-0.14
1940,4,ACCESS-CM2,r2i1p1f1,historical,-1.66,-0.41,-0.23,-0.5,0.39,0.88,0.17,-0.13
1940,5,ACCESS-CM2,r2i1p1f1,historical,-1.83,-0.51,-0.46,-0.63,0.5,0.71,0.09,-0.2
1940,6,ACCESS-CM2,r2i1p1f1,historical,-1.92,-0.88,-0.47,-1.05,0.61,0.47,0.07,-0.25
1940,7,ACCESS-CM2,r2i1p1f1,historical,-1.61,-0.86,-0.38,-0.64,0.71,0.31,0.26,-0.08
1940,8,ACCESS-CM2,r2i1p1f1,historical,-1.49,-0.65,-0.36,-0.63,0.74,0.67,0.26,-0.04
1940,9,ACCESS-CM2,r2i1p1f1,historical,-1.51,-0.75,-0.38,-0.75,0.68,0.66,0.24,-0.09
1940,10,ACCESS-CM2,r2i1p1f1,historical,-1.1,-0.45,-0.25,-0.46,0.7,0.76,0.37,0.06
1940,11,ACCESS-CM2,r2i1p1f1,historical,-0.86,0.32,-0.29,-0.03,0.74,1.45,0.43,0.18
1940,12,ACCESS-CM2,r2i1p1f1,historical,-0.75,0.53,-0.37,0.1,0.86,1.19,0.38,0.23
1940,1,ACCESS-CM2,r3i1p1f1,historical,-1.86,-0.36,-1.36,-0.91,-0.3,0.47,-0.87,-0.88
1940,2,ACCESS-CM2,r3i1p1f1,historical,-2.26,-0.71,-1.36,-1.16,-0.2,0.5,-0.38,-0.84
1940,3,ACCESS-CM2,r3i1p1f1,historical,-2.24,-1.03,-1.24,-1.29,-0.21,0.29,-0.74,-0.91
1940,4,ACCESS-CM2,r3i1p1f1,historical,-2.08,-0.84,-1.09,-1.16,-0.11,0.31,-0.63,-0.78
1940,5,ACCESS-CM2,r3i1p1f1,historical,-1.77,-0.94,-0.84,-1.11,0.08,0.03,-0.47,-0.6
1940,6,ACCESS-CM2,r3i1p1f1,historical,-1.88,-1.23,-0.37,-1.3,-0.08,-0.34,-0.28,-0.56
1940,7,ACCESS-CM2,r3i1p1f1,historical,-1.84,-1.39,-0.32,-1.48,-0.09,-0.69,-0.3,-0.58
1940,8,ACCESS-CM2,r3i1p1f1,historical,-1.53,-1.11,-0.18,-1.12,0.01,-0.15,-0.11,-0.39
1940,9,ACCESS-CM2,r3i1p1f1,historical,-1.22,-1.22,-0.05,-0.84,0.06,-0.69,-0.03,-0.27
1940,10,ACCESS-CM2,r3i1p1f1,historical,-0.97,-0.94,0.17,-0.44,0.12,-0.48,0.12,-0.09
1940,11,ACCESS-CM2,r3i1p1f1,historical,-0.65,-0.96,0.29,-0.32,0.12,-0.43,0.17,-0.0
1940,12,ACCESS-CM2,r3i1p1f1,historical,-0.56,-0.68,0.22,0.18,0.56,-0.55,0.53,0.27
1940,1,ACCESS-CM2,r4i1p1f1,historical,0.28,0.71,0.07,0.18,0.11,0.74,-0.9,-0.03
1940,2,ACCESS-CM2,r4i1p1f1,historical,-0.12,0.27,-0.23,-0.56,0.21,0.65,-0.62,-0.16
1940,3,ACCESS-CM2,r4i1p1f1,historical,-0.31,0.1,-0.28,-0.8,-0.01,0.32,-0.76,-0.33
1940,4,ACCESS-CM2,r4i1p1f1,historical,-0.5,0.09,-0.54,-0.71,0.25,0.57,-0.86,-0.32
1940,5,ACCESS-CM2,r4i1p1f1,historical,-0.49,0.05,-0.62,-0.45,0.85,0.26,-0.6,-0.07
1940,6,ACCESS-CM2,r4i1p1f1,historical,-0.57,-0.28,-0.55,-0.47,0.88,0.21,-0.52,-0.05
1940,7,ACCESS-CM2,r4i1p1f1,historical,-0.53,-0.43,-0.43,-0.55,0.94,-0.17,-0.46,-0.01
1940,8,ACCESS-CM2,r4i1p1f1,historical,-0.58,-0.77,-0.34,-0.52,0.98,-1.15,-0.35,0.02
1940,9,ACCESS-CM2,r4i1p1f1,historical,-0.24,-0.52,-0.13,-0.33,0.99,-1.35,-0.28,0.16
1940,10,ACCESS-CM2,r4i1p1f1,historical,-0.23,-0.53,-0.0,-0.26,1.02,-1.08,-0.2,0.22
1940,11,ACCESS-CM2,r4i1p1f1,historical,-0.43,-0.41,-0.06,-0.38,0.97,-0.71,-0.08,0.18
1940,12,ACCESS-CM2,r4i1p1f1,historical,-0.0,-0.24,0.02,-0.32,1.02,-0.77,0.06,0.29
1940,1,ACCESS-CM2,r5i1p1f1,historical,0.35,-0.83,-0.44,-0.22,-1.22,-0.97,-0.85,-0.67
1940,2,ACCESS-CM2,r5i1p1f1,historical,-0.55,-0.7,-1.06,-0.23,-0.42,-1.27,-1.33,-0.73
1940,3,ACCESS-CM2,r5i1p1f1,historical,-0.26,-1.2,-0.86,-0.13,-0.4,-1.39,-0.97,-0.59
1940,4,ACCESS-CM2,r5i1p1f1,historical,0.14,-0.82,-0.37,0.48,-0.28,-1.33,-0.76,-0.27
1940,5,ACCESS-CM2,r5i1p1f1,historical,0.45,-0.21,-0.34,0.9,-0.01,-0.6,-0.62,-0.04
1940,6,ACCESS-CM2,r5i1p1f1,historical,0.22,-0.3,-0.49,0.72,-0.03,-0.78,-0.84,-0.17
1940,7,ACCESS-CM2,r5i1p1f1,historical,0.16,-0.51,-0.51,0.69,0.14,-1.07,-0.85,-0.14
1940,8,ACCESS-CM2,r5i1p1f1,historical,-0.18,-0.52,-0.77,0.47,0.2,-1.1,-0.93,-0.25
1940,9,ACCESS-CM2,r5i1p1f1,historical,-0.32,-0.56,-0.8,0.33,0.16,-0.62,-1.02,-0.32
1940,10,ACCESS-CM2,r5i1p1f1,historical,-0.22,-0.49,-0.71,0.36,0.11,-0.43,-0.94,-0.28
1940,11,ACCESS-CM2,r5i1p1f1,historical,-0.25,-0.72,-0.71,0.26,0.15,-0.46,-0.94,-0.29
1940,12,ACCESS-CM2,r5i1p1f1,historical,0.05,-0.54,-0.33,0.34,0.3,-0.4,-0.78,-0.08
1940,1,ACCESS-CM2,r6i1p1f1,historical,-0.72,-0.88,-0.74,-1.08,-0.97,0.07,-1.1,-0.92
1940,2,ACCESS-CM2,r6i1p1f1,historical,-0.58,-0.68,-0.66,-0.48,-0.87,0.43,-0.58,-0.67
1940,3,ACCESS-CM2,r6i1p1f1,historical,-0.71,-0.95,-0.71,-0.47,-0.54,0.21,-0.76,-0.63
1940,4,ACCESS-CM2,r6i1p1f1,historical,-0.01,-0.48,-0.32,-0.13,-0.21,0.34,-0.66,-0.29
1940,5,ACCESS-CM2,r6i1p1f1,historical,0.05,0.01,-0.45,0.17,0.09,0.43,-0.72,-0.17
1940,6,ACCESS-CM2,r6i1p1f1,historical,-0.13,-0.04,-0.62,0.13,0.08,0.47,-0.75,-0.24
1940,7,ACCESS-CM2,r6i1p1f1,historical,-0.22,-0.17,-0.51,0.05,-0.02,0.78,-0.76,-0.27
1940,8,ACCESS-CM2,r6i1p1f1,historical,0.07,0.02,-0.51,0.15,0.06,0.74,-0.61,-0.17
1940,9,ACCESS-CM2,r6i1p1f1,historical,-0.13,-0.18,-0.66,0.09,0.13,0.55,-0.55,-0.21
1940,10,ACCESS-CM2,r6i1p1f1,historical,-0.4,-0.26,-0.88,-0.2,-0.06,1.07,-0.74,-0.41
1940,11,ACCESS-CM2,r6i1p1f1,historical,-0.64,-0.46,-0.79,-0.31,-0.17,1.1,-0.71,-0.47
1940,12,ACCESS-CM2,r6i1p1f1,historical,-0.56,-0.2,-0.72,-0.08,0.04,1.25,-0.54,-0.31
1940,1,ACCESS-CM2,r7i1p1f1,historical,0.87,1.65,0.47,1.45,0.53,1.29,0.26,0.66
1940,2,ACCESS-CM2,r7i1p1f1,historical,1.05,1.73,0.77,1.64,0.98,1.72,0.46,0.96
1940,3,ACCESS-CM2,r7i1p1f1,historical,1.01,1.7,0.85,1.64,1.2,1.77,1.18,1.17
1940,4,ACCESS-CM2,r7i1p1f1,historical,1.1,1.59,0.93,1.42,1.24,1.63,1.22,1.19
1940,5,ACCESS-CM2,r7i1p1f1,historical,1.02,1.5,0.94,1.51,1.3,1.39,1.28,1.22
1940,6,ACCESS-CM2,r7i1p1f1,historical,1.08,1.69,0.91,1.59,1.32,1.79,1.32,1.25
1940,7,ACCESS-CM2,r7i1p1f1,historical,1.08,1.81,0.92,1.67,1.34,1.63,1.31,1.27
1940,8,ACCESS-CM2,r7i1p1f1,historical,1.23,2.07,0.94,1.68,1.31,1.94,1.34,1.3
1940,9,ACCESS-CM2,r7i1p1f1,historical,0.88,1.81,0.77,1.41,1.2,1.92,1.29,1.14
1940,10,ACCESS-CM2,r7i1p1f1,historical,0.4,1.51,0.37,1.31,1.21,1.76,1.26,0.97
1940,11,ACCESS-CM2,r7i1p1f1,historical,0.49,1.66,0.29,1.23,1.24,2.03,1.26,0.97
1940,12,ACCESS-CM2,r7i1p1f1,historical,0.19,1.46,0.26,1.28,1.21,2.23,1.24,0.92
1940,1,ACCESS-CM2,r8i1p1f1,historical,-0.16,0.06,-0.48,0.51,0.7,2.35,0.13,0.22
1940,2,ACCESS-CM2,r8i1p1f1,historical,-0.6,0.29,-0.85,0.47,0.61,2.39,-0.16,0.01
1940,3,ACCESS-CM2,r8i1p1f1,historical,-1.14,0.15,-1.65,0.51,0.75,2.56,0.4,-0.08
1940,4,ACCESS-CM2,r8i1p1f1,historical,-1.17,0.23,-1.58,0.51,0.56,2.63,0.37,-0.13
1940,5,ACCESS-CM2,r8i1p1f1,historical,-1.24,0.26,-1.55,0.49,0.2,2.43,0.32,-0.27
1940,6,ACCESS-CM2,r8i1p1f1,historical,-1.26,0.39,-1.82,0.63,0.11,2.07,0.33,-0.34
1940,7,ACCESS-CM2,r8i1p1f1,historical,-0.95,0.52,-2.01,1.02,0.11,2.18,0.5,-0.26
1940,8,ACCESS-CM2,r8i1p1f1,historical,-1.07,0.47,-1.6,0.85,0.05,2.05,0.5,-0.23
1940,9,ACCESS-CM2,r8i1p1f1,historical,-0.7,0.56,-1.47,0.9,-0.03,1.6,0.42,-0.19
1940,10,ACCESS-CM2,r8i1p1f1,historical,-0.74,0.39,-1.6,0.75,-0.23,1.61,0.33,-0.34
1940,11,ACCESS-CM2,r8i1p1f1,historical,-0.74,0.4,-1.81,0.68,-0.27,0.96,0.08,-0.45
1940,12,ACCESS-CM2,r8i1p1f1,historical,-0.52,0.23,-1.75,0.73,-0.21,-0.36,0.11,-0.4
1940,1,ACCESS-CM2,r9i1p1f1,historical,0.13,0.48,-0.03,-0.33,-0.21,1.59,-0.83,-0.22
1940,2,ACCESS-CM2,r9i1p1f1,historical,-0.18,-0.13,-0.04,-0.74,-0.14,1.82,-0.96,-0.32
1940,3,ACCESS-CM2,r9i1p1f1,historical,0.14,0.16,-0.01,-0.13,0.28,1.68,0.02,0.11
1940,4,ACCESS-CM2,r9i1p1f1,historical,0.12,0.32,-0.08,-0.12,0.43,1.7,0.17,0.17
1940,5,ACCESS-CM2,r9i1p1f1,historical,0.4,0.43,0.01,0.36,0.77,1.36,0.25,0.41
1940,6,ACCESS-CM2,r9i1p1f1,historical,0.51,0.39,0.21,0.58,0.87,1.53,0.45,0.56
1940,7,ACCESS-CM2,r9i1p1f1,historical,0.41,0.34,0.07,0.58,0.81,1.16,0.49,0.51
1940,8,ACCESS-CM2,r9i1p1f1,historical,0.73,0.08,0.31,0.77,0.87,0.49,0.57,0.64
1940,9,ACCESS-CM2,r9i1p1f1,historical,1.02,0.27,0.51,1.01,0.95,0.28,0.65,0.79
1940,10,ACCESS-CM2,r9i1p1f1,historical,1.27,0.56,0.63,1.13,1.02,0.17,0.74,0.9
1940,11,ACCESS-CM2,r9i1p1f1,historical,1.16,0.77,0.6,1.21,1.11,0.3,0.82,0.95
1940,12,ACCESS-CM2,r9i1p1f1,historical,1.37,1.02,0.71,1.04,1.15,0.62,0.83,1.0
1941,1,ACCESS-CM2,r10i1p1f1,historical,0.22,0.06,0.3,0.81,-0.29,0.21,0.21,0.14
1941,2,ACCESS-CM2,r10i1p1f1,historical,-0.5,-0.3,-0.54,0.49,0.73,-0.04,0.38,0.18
1941,3,ACCESS-CM2,r10i1p1f1,historical,-0.55,-0.29,-0.49,0.38,0.75,-0.13,0.56,0.22
1941,4,ACCESS-CM2,r10i1p1f1,historical,-0.19,0.12,-0.37,0.85,1.02,-0.24,0.7,0.47
1941,5,ACCESS-CM2,r10i1p1f1,historical,-0.15,0.15,-0.38,1.0,0.96,-0.23,0.68,0.46
1941,6,ACCESS-CM2,r10i1p1f1,historical,-0.12,0.21,-0.43,0.92,0.97,-0.31,0.65,0.45
1941,7,ACCESS-CM2,r10i1p1f1,historical,-0.11,0.38,-0.42,0.85,0.92,-0.11,0.6,0.42
1941,8,ACCESS-CM2,r10i1p1f1,historical,-0.42,0.23,-0.63,0.71,0.9,-0.19,0.53,0.3
1941,9,ACCESS-CM2,r10i1p1f1,historical,-0.45,0.32,-0.66,0.75,0.91,-0.15,0.55,0.31
1941,10,ACCESS-CM2,r10i1p1f1,historical,-0.19,0.65,-0.56,0.88,0.96,-0.13,0.57,0.4
1941,11,ACCESS-CM2,r10i1p1f1,historical,-0.76,0.54,-0.92,0.3,0.75,0.39,0.22,0.06
1941,12,ACCESS-CM2,r10i1p1f1,historical,-0.96,0.51,-1.09,0.28,0.74,0.73,0.24,-0.0
1941,1,ACCESS-CM2,r1i1p1f1,historical,-0.58,-0.81,-0.47,-0.56,-0.39,0.13,-0.46,-0.47
