year,model,run,experiment,NSW,VIC,QLD,SA,WA,TAS,NT,AUS,Melbourne,Sydney,Brisbane,Darwin,Perth,Adelaide,Hobart
1885,ACCESS-CM2,r2i1p1f1,historical,2.43,3.57,5.69,1.75,1.12,0.0,0.57,2.33,7.0,0.0,13.0,0.0,0.0,0.0,0.0
1885,ACCESS-CM2,r3i1p1f1,historical,2.99,0.0,0.82,0.35,0.87,1.2,0.02,0.84,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1885,ACCESS-CM2,r4i1p1f1,historical,0.72,0.75,11.04,2.38,3.42,0.0,8.0,5.41,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1885,ACCESS-CM2,r5i1p1f1,historical,2.34,2.98,2.82,1.27,2.05,0.0,1.15,2.01,6.0,0.0,19.0,0.0,0.0,0.0,0.0
1885,ACCESS-CM2,r6i1p1f1,historical,9.68,2.66,7.76,4.4,2.45,0.0,0.25,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,ACCESS-CM2,r7i1p1f1,historical,3.18,0.0,5.66,5.05,4.99,0.0,5.83,4.92,0.0,0.0,0.0,0.0,20.0,0.0,0.0
1885,ACCESS-CM2,r8i1p1f1,historical,2.44,1.01,0.22,4.0,0.52,0.0,0.45,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,ACCESS-CM2,r9i1p1f1,historical,0.43,0.0,8.29,0.32,0.15,1.2,1.32,2.24,0.0,0.0,6.0,0.0,7.0,0.0,0.0
1886,ACCESS-CM2,r10i1p1f1,historical,2.36,0.34,1.09,0.84,0.59,0.0,0.02,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1886,ACCESS-CM2,r1i1p1f1,historical,1.35,3.66,1.32,0.52,0.36,0.0,0.37,0.79,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1886,ACCESS-CM2,r2i1p1f1,historical,4.07,0.0,2.66,8.12,5.54,0.0,6.61,5.05,0.0,0.0,0.0,0.0,0.0,7.0,0.0
1886,ACCESS-CM2,r3i1p1f1,historical,6.24,7.45,0.71,1.46,0.22,1.67,0.0,1.3,6.0,6.0,7.0,0.0,0.0,7.0,0.0
1886,ACCESS-CM2,r4i1p1f1,historical,0.52,5.27,2.86,1.38,0.16,8.73,4.5,1.95,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1886,ACCESS-CM2,r5i1p1f1,historical,3.34,0.18,1.9,1.96,4.0,0.0,4.74,3.18,0.0,0.0,6.0,12.0,0.0,0.0,0.0
1886,ACCESS-CM2,r6i1p1f1,historical,0.03,0.0,3.56,0.56,1.09,0.0,0.6,1.34,0.0,0.0,6.0,0.0,6.0,0.0,0.0
1886,ACCESS-CM2,r7i1p1f1,historical,2.45,0.11,0.38,0.18,2.23,0.0,0.0,1.1,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1886,ACCESS-CM2,r8i1p1f1,historical,0.2,0.0,2.14,0.0,0.06,0.0,0.34,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1886,ACCESS-CM2,r9i1p1f1,historical,0.52,0.31,1.72,0.09,0.0,0.0,0.0,0.46,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1887,ACCESS-CM2,r10i1p1f1,historical,0.68,1.74,10.45,3.4,1.5,0.0,13.63,5.8,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1887,ACCESS-CM2,r1i1p1f1,historical,6.55,0.0,4.42,1.78,4.4,0.0,4.24,4.1,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1887,ACCESS-CM2,r2i1p1f1,historical,3.95,13.12,10.12,8.18,3.65,4.37,5.59,6.34,7.0,0.0,9.0,0.0,0.0,16.0,0.0
1887,ACCESS-CM2,r3i1p1f1,historical,7.33,4.4,0.83,5.4,0.94,0.0,0.17,2.11,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1887,ACCESS-CM2,r4i1p1f1,historical,2.88,4.31,1.34,1.91,1.85,0.0,1.23,1.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,ACCESS-CM2,r5i1p1f1,historical,3.21,0.0,4.92,7.58,3.36,0.0,7.04,4.76,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1887,ACCESS-CM2,r6i1p1f1,historical,11.53,1.2,2.71,2.04,0.62,0.0,0.49,2.4,0.0,0.0,8.0,0.0,0.0,0.0,0.0
1887,ACCESS-CM2,r7i1p1f1,historical,0.0,1.58,2.07,1.39,1.31,0.0,1.74,1.43,6.0,0.0,0.0,14.0,0.0,0.0,0.0
1887,ACCESS-CM2,r8i1p1f1,historical,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.15,0.0,0.0,7.0,0.0,0.0,0.0,0.0
1887,ACCESS-CM2,r9i1p1f1,historical,4.47,0.18,3.49,0.08,0.2,0.0,0.27,1.38,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1888,ACCESS-CM2,r10i1p1f1,historical,1.32,0.62,1.13,0.24,1.36,0.0,0.51,0.98,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1888,ACCESS-CM2,r1i1p1f1,historical,3.78,0.0,5.71,0.22,1.14,0.0,4.76,2.92,0.0,9.0,0.0,0.0,0.0,0.0,0.0
1888,ACCESS-CM2,r2i1p1f1,historical,3.71,0.0,10.56,2.31,4.76,0.0,11.69,6.68,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1888,ACCESS-CM2,r3i1p1f1,historical,8.13,1.49,1.57,2.22,0.45,0.0,0.02,1.68,0.0,6.0,6.0,0.0,0.0,0.0,0.0
1888,ACCESS-CM2,r4i1p1f1,historical,14.82,8.83,11.88,3.77,5.64,0.0,10.93,8.73,0.0,0.0,7.0,7.0,0.0,0.0,0.0
1888,ACCESS-CM2,r5i1p1f1,historical,1.07,0.0,7.69,0.0,2.0,0.0,2.0,2.85,0.0,0.0,9.0,0.0,0.0,0.0,0.0
1888,ACCESS-CM2,r6i1p1f1,historical,1.53,0.0,3.95,0.47,0.28,0.0,2.52,1.64,0.0,0.0,0.0,7.0,0.0,0.0,0.0
1888,ACCESS-CM2,r7i1p1f1,historical,0.8,1.75,0.11,0.16,2.98,0.0,0.07,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888,ACCESS-CM2,r8i1p1f1,historical,0.6,0.0,1.93,0.0,1.78,0.0,1.54,1.35,0.0,0.0,0.0,0.0,7.0,0.0,0.0
1888,ACCESS-CM2,r9i1p1f1,historical,2.62,2.25,2.35,0.72,2.02,0.0,0.58,1.72,0.0,0.0,16.0,0.0,0.0,0.0,0.0
1889,ACCESS-CM2,r10i1p1f1,historical,5.79,0.11,1.82,1.62,3.51,0.0,3.96,3.08,0.0,0.0,16.0,0.0,0.0,0.0,0.0
1889,ACCESS-CM2,r1i1p1f1,historical,15.05,10.15,3.04,5.56,0.25,4.93,0.41,3.46,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,ACCESS-CM2,r2i1p1f1,historical,1.61,0.95,4.4,0.35,1.28,0.0,4.28,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,ACCESS-CM2,r3i1p1f1,historical,1.97,0.53,2.88,0.51,2.71,0.0,0.39,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,ACCESS-CM2,r4i1p1f1,historical,20.86,4.59,9.24,9.6,4.64,0.0,7.35,8.44,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1889,ACCESS-CM2,r5i1p1f1,historical,1.22,0.0,8.9,0.42,3.12,0.0,11.67,5.26,0.0,0.0,9.0,0.0,0.0,0.0,0.0
1889,ACCESS-CM2,r6i1p1f1,historical,5.96,2.28,6.18,0.24,2.91,0.0,5.12,3.97,0.0,0.0,12.0,0.0,0.0,0.0,0.0
1889,ACCESS-CM2,r7i1p1f1,historical,9.78,0.84,6.5,1.79,1.57,1.6,3.04,3.8,0.0,13.0,13.0,0.0,0.0,0.0,9.0
1889,ACCESS-CM2,r8i1p1f1,historical,0.0,0.0,0.11,0.0,0.62,0.0,0.12,0.25,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1889,ACCESS-CM2,r9i1p1f1,historical,6.1,0.92,1.13,2.59,2.02,0.0,0.76,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,ACCESS-CM2,r10i1p1f1,historical,3.63,0.14,32.03,1.89,2.16,0.0,14.44,11.08,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1890,ACCESS-CM2,r1i1p1f1,historical,4.6,2.4,2.71,0.51,1.89,2.42,0.95,2.04,6.0,0.0,7.0,0.0,0.0,0.0,0.0
1890,ACCESS-CM2,r2i1p1f1,historical,0.5,0.34,2.26,2.64,0.84,0.0,2.94,1.7,0.0,7.0,7.0,6.0,0.0,0.0,0.0
1890,ACCESS-CM2,r3i1p1f1,historical,1.11,0.0,3.63,1.04,3.01,0.0,1.43,2.31,0.0,0.0,9.0,0.0,0.0,0.0,0.0
1890,ACCESS-CM2,r4i1p1f1,historical,1.15,1.63,0.01,4.14,3.08,0.0,0.39,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,ACCESS-CM2,r5i1p1f1,historical,0.97,4.47,0.86,3.1,7.36,2.19,1.64,3.55,6.0,0.0,0.0,15.0,0.0,0.0,0.0
1890,ACCESS-CM2,r6i1p1f1,historical,5.1,4.48,7.49,4.67,5.17,0.0,10.22,6.44,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1890,ACCESS-CM2,r7i1p1f1,historical,3.73,2.73,5.29,3.57,7.31,0.0,3.46,5.13,0.0,0.0,7.0,0.0,0.0,7.0,0.0
1890,ACCESS-CM2,r8i1p1f1,historical,6.42,0.75,7.47,8.15,6.89,0.43,9.02,7.27,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1890,ACCESS-CM2,r9i1p1f1,historical,2.6,0.24,7.92,1.7,1.01,0.0,5.24,3.53,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1891,ACCESS-CM2,r10i1p1f1,historical,7.86,1.51,0.61,3.99,2.2,0.0,0.19,2.27,0.0,9.0,0.0,0.0,25.0,0.0,0.0
1891,ACCESS-CM2,r1i1p1f1,historical,12.09,6.3,1.93,6.22,6.48,0.0,0.33,4.86,7.0,7.0,8.0,0.0,8.0,14.0,0.0
1891,ACCESS-CM2,r2i1p1f1,historical,0.0,0.0,1.84,2.94,2.18,0.0,0.42,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1891,ACCESS-CM2,r3i1p1f1,historical,8.25,17.09,0.13,4.83,0.74,3.77,0.0,2.29,19.0,0.0,0.0,0.0,0.0,13.0,0.0
1891,ACCESS-CM2,r4i1p1f1,historical,1.04,0.0,6.93,3.5,2.21,0.0,8.61,4.36,0.0,0.0,6.0,34.0,0.0,0.0,0.0
1891,ACCESS-CM2,r5i1p1f1,historical,2.22,0.96,3.15,5.58,6.58,0.0,4.73,4.68,0.0,0.0,0.0,0.0,0.0,6.0,0.0
1891,ACCESS-CM2,r6i1p1f1,historical,0.52,0.5,0.31,0.14,0.3,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1891,ACCESS-CM2,r7i1p1f1,historical,10.44,0.0,5.22,4.62,2.82,0.0,5.71,4.79,0.0,0.0,6.0,0.0,8.0,0.0,0.0
1891,ACCESS-CM2,r8i1p1f1,historical,4.53,0.4,1.6,3.34,1.34,0.47,0.09,1.73,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1891,ACCESS-CM2,r9i1p1f1,historical,3.65,0.62,7.14,1.77,2.66,0.0,1.19,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,ACCESS-CM2,r10i1p1f1,historical,1.26,0.11,7.92,0.1,1.94,0.0,8.28,4.02,0.0,0.0,6.0,17.0,6.0,0.0,0.0
1892,ACCESS-CM2,r1i1p1f1,historical,11.6,2.69,5.81,5.87,1.84,0.0,3.31,4.54,0.0,6.0,0.0,6.0,8.0,6.0,0.0
1892,ACCESS-CM2,r2i1p1f1,historical,4.22,9.46,2.46,1.55,2.41,1.87,5.13,3.18,12.0,0.0,0.0,6.0,0.0,6.0,0.0
1892,ACCESS-CM2,r3i1p1f1,historical,13.61,15.12,5.66,12.45,3.59,0.0,4.96,6.78,8.0,7.0,0.0,0.0,0.0,24.0,0.0
1892,ACCESS-CM2,r4i1p1f1,historical,6.4,4.43,4.78,9.85,8.83,1.52,5.99,7.1,0.0,0.0,0.0,0.0,12.0,8.0,0.0
1892,ACCESS-CM2,r5i1p1f1,historical,0.15,0.61,0.3,2.2,1.78,1.87,0.44,1.06,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1892,ACCESS-CM2,r6i1p1f1,historical,3.81,1.63,6.09,3.96,4.98,0.0,2.99,4.48,0.0,0.0,6.0,14.0,0.0,0.0,0.0
1892,ACCESS-CM2,r7i1p1f1,historical,13.6,7.94,9.39,7.36,12.43,0.82,10.49,10.65,7.0,7.0,0.0,6.0,7.0,0.0,0.0
1892,ACCESS-CM2,r8i1p1f1,historical,2.32,3.85,0.15,0.77,1.79,0.0,4.89,1.94,0.0,0.0,0.0,0.0,8.0,0.0,0.0
1892,ACCESS-CM2,r9i1p1f1,historical,10.85,0.29,10.93,0.38,4.9,0.0,16.93,8.23,0.0,6.0,6.0,24.0,0.0,0.0,0.0
1893,ACCESS-CM2,r10i1p1f1,historical,0.01,0.0,3.37,3.42,1.37,0.49,1.7,1.95,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1893,ACCESS-CM2,r1i1p1f1,historical,0.05,0.92,0.37,0.8,0.67,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1893,ACCESS-CM2,r2i1p1f1,historical,11.08,11.02,2.18,1.66,1.3,2.99,0.0,2.63,9.0,0.0,0.0,0.0,0.0,7.0,0.0
1893,ACCESS-CM2,r3i1p1f1,historical,9.25,0.3,5.91,5.97,0.98,0.0,4.84,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1893,ACCESS-CM2,r4i1p1f1,historical,2.44,2.45,2.21,1.91,0.24,0.0,0.3,1.2,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1893,ACCESS-CM2,r5i1p1f1,historical,0.46,0.9,1.23,6.96,1.77,0.0,2.11,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
