year,model,run,experiment,NSW,VIC,QLD,SA,WA,TAS,NT,AUS,Melbourne,Sydney,Brisbane,Darwin,Perth,Adelaide,Hobart
1920,MPI-ESM1-2-LR,r6i1p1f1,historical,1.46,0.0,6.24,1.36,2.41,0.0,5.25,3.43,0.0,0.0,19.0,0.0,0.0,0.0,0.0
1920,MPI-ESM1-2-LR,r7i1p1f1,historical,4.73,7.42,3.13,0.89,2.57,0.0,1.03,2.56,7.0,0.0,0.0,0.0,17.0,6.0,0.0
1920,MPI-ESM1-2-LR,r8i1p1f1,historical,2.22,12.24,2.08,3.1,5.97,4.87,5.17,4.37,6.0,0.0,0.0,0.0,0.0,17.0,0.0
1920,MPI-ESM1-2-LR,r9i1p1f1,historical,0.27,0.0,0.0,0.0,0.13,0.0,1.41,0.32,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1921,MPI-ESM1-2-LR,r10i1p1f1,historical,0.0,0.0,6.96,0.18,3.89,0.0,16.66,5.77,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1921,MPI-ESM1-2-LR,r1i1p1f1,historical,4.13,1.49,6.69,0.34,5.76,0.0,5.16,4.82,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1921,MPI-ESM1-2-LR,r2i1p1f1,historical,0.39,0.0,3.73,0.76,2.22,0.0,2.72,2.18,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1921,MPI-ESM1-2-LR,r3i1p1f1,historical,1.42,0.0,0.19,0.0,0.38,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,MPI-ESM1-2-LR,r4i1p1f1,historical,0.0,0.0,3.15,0.0,0.46,0.0,1.21,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,MPI-ESM1-2-LR,r5i1p1f1,historical,0.43,0.16,5.37,2.55,8.03,0.69,13.15,6.53,0.0,0.0,9.0,7.0,7.0,0.0,0.0
1921,MPI-ESM1-2-LR,r6i1p1f1,historical,0.77,0.74,1.07,3.0,1.46,0.0,2.03,1.57,0.0,0.0,0.0,0.0,0.0,6.0,0.0
1921,MPI-ESM1-2-LR,r7i1p1f1,historical,1.95,0.0,1.98,2.04,6.03,0.0,5.23,3.81,0.0,0.0,0.0,0.0,13.0,0.0,0.0
1921,MPI-ESM1-2-LR,r8i1p1f1,historical,0.18,0.0,9.28,0.0,1.54,0.0,3.57,3.23,0.0,0.0,9.0,0.0,6.0,0.0,0.0
1921,MPI-ESM1-2-LR,r9i1p1f1,historical,1.27,0.0,6.62,2.04,14.21,0.0,23.51,10.66,0.0,0.0,0.0,24.0,14.0,7.0,0.0
1922,MPI-ESM1-2-LR,r10i1p1f1,historical,2.01,0.0,3.49,2.63,3.45,0.0,2.79,2.96,0.0,0.0,7.0,0.0,6.0,0.0,0.0
1922,MPI-ESM1-2-LR,r1i1p1f1,historical,0.4,0.0,28.33,0.27,10.39,0.0,27.89,14.71,0.0,0.0,26.0,38.0,0.0,0.0,0.0
1922,MPI-ESM1-2-LR,r2i1p1f1,historical,1.01,0.0,18.47,2.09,8.08,0.0,12.07,9.28,0.0,0.0,6.0,6.0,0.0,0.0,0.0
1922,MPI-ESM1-2-LR,r3i1p1f1,historical,0.11,0.0,1.29,0.0,0.81,3.17,0.86,0.75,0.0,0.0,8.0,0.0,0.0,0.0,0.0
1922,MPI-ESM1-2-LR,r4i1p1f1,historical,13.53,6.13,7.51,6.77,1.67,2.8,6.7,5.9,0.0,0.0,0.0,0.0,0.0,9.0,0.0
1922,MPI-ESM1-2-LR,r5i1p1f1,historical,0.0,0.0,0.02,0.0,0.46,0.0,1.53,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,MPI-ESM1-2-LR,r6i1p1f1,historical,7.28,6.3,4.78,3.16,3.7,0.0,2.7,4.12,6.0,0.0,0.0,16.0,0.0,7.0,0.0
1922,MPI-ESM1-2-LR,r7i1p1f1,historical,3.06,4.32,12.02,0.79,6.0,0.0,29.97,10.45,7.0,0.0,0.0,22.0,0.0,0.0,0.0
1922,MPI-ESM1-2-LR,r8i1p1f1,historical,0.14,0.57,1.5,3.67,5.33,0.37,3.87,3.27,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1922,MPI-ESM1-2-LR,r9i1p1f1,historical,3.24,2.18,3.78,7.93,6.13,0.0,5.84,5.31,0.0,0.0,0.0,24.0,6.0,8.0,0.0
1923,MPI-ESM1-2-LR,r10i1p1f1,historical,5.49,2.32,6.15,1.21,1.45,0.0,6.79,3.84,0.0,0.0,0.0,30.0,0.0,0.0,0.0
1923,MPI-ESM1-2-LR,r1i1p1f1,historical,4.93,6.52,0.98,5.11,7.87,4.51,16.65,7.12,8.0,6.0,0.0,0.0,6.0,6.0,0.0
1923,MPI-ESM1-2-LR,r2i1p1f1,historical,11.2,7.95,9.78,13.57,6.56,0.0,7.07,8.75,8.0,0.0,7.0,9.0,0.0,12.0,0.0
1923,MPI-ESM1-2-LR,r3i1p1f1,historical,1.3,0.0,0.0,2.39,6.55,0.0,0.77,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,MPI-ESM1-2-LR,r4i1p1f1,historical,0.0,0.13,2.27,0.15,1.32,0.0,2.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,MPI-ESM1-2-LR,r5i1p1f1,historical,3.53,0.5,4.92,7.39,5.63,0.0,4.16,5.02,0.0,0.0,0.0,0.0,19.0,0.0,0.0
1923,MPI-ESM1-2-LR,r6i1p1f1,historical,0.36,1.25,0.92,0.18,2.7,0.0,2.15,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,MPI-ESM1-2-LR,r7i1p1f1,historical,0.75,2.37,1.88,0.61,3.8,0.0,2.91,2.41,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1923,MPI-ESM1-2-LR,r8i1p1f1,historical,0.61,0.0,3.57,0.56,0.55,0.0,1.12,1.31,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1923,MPI-ESM1-2-LR,r9i1p1f1,historical,3.31,4.26,3.7,2.38,1.06,0.0,2.8,2.45,0.0,0.0,0.0,0.0,7.0,6.0,0.0
1924,MPI-ESM1-2-LR,r10i1p1f1,historical,0.74,2.5,5.76,0.0,0.28,0.0,2.76,2.01,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,MPI-ESM1-2-LR,r1i1p1f1,historical,5.99,2.48,20.07,3.21,3.63,0.0,22.59,10.75,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1924,MPI-ESM1-2-LR,r2i1p1f1,historical,1.01,7.85,1.41,2.84,7.97,0.0,12.8,5.88,6.0,0.0,0.0,17.0,0.0,14.0,0.0
1924,MPI-ESM1-2-LR,r3i1p1f1,historical,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.28,0.0,0.0,0.0,0.0,8.0,0.0,0.0
1924,MPI-ESM1-2-LR,r4i1p1f1,historical,3.23,0.0,3.01,3.29,5.59,0.0,4.11,3.99,0.0,0.0,0.0,9.0,0.0,0.0,0.0
1924,MPI-ESM1-2-LR,r5i1p1f1,historical,7.45,0.0,13.74,2.64,17.08,0.0,31.14,15.26,0.0,0.0,28.0,43.0,10.0,0.0,0.0
1924,MPI-ESM1-2-LR,r6i1p1f1,historical,16.58,4.79,10.74,13.52,3.76,0.0,13.16,9.57,6.0,6.0,10.0,0.0,0.0,0.0,0.0
1924,MPI-ESM1-2-LR,r7i1p1f1,historical,6.97,0.28,14.21,4.28,4.57,0.0,9.48,7.63,0.0,0.0,0.0,6.0,6.0,0.0,0.0
1924,MPI-ESM1-2-LR,r8i1p1f1,historical,6.38,0.51,12.5,4.31,10.84,0.0,14.63,10.16,0.0,0.0,22.0,0.0,0.0,0.0,0.0
1924,MPI-ESM1-2-LR,r9i1p1f1,historical,2.79,2.8,8.88,3.11,0.27,0.0,2.05,3.21,0.0,0.0,0.0,0.0,0.0,6.0,0.0
1925,MPI-ESM1-2-LR,r10i1p1f1,historical,0.02,0.47,1.07,1.04,3.54,0.0,0.59,1.66,0.0,0.0,0.0,0.0,8.0,0.0,0.0
1925,MPI-ESM1-2-LR,r1i1p1f1,historical,5.66,2.97,5.11,2.95,7.19,0.0,6.93,5.79,0.0,0.0,7.0,0.0,6.0,0.0,0.0
1925,MPI-ESM1-2-LR,r2i1p1f1,historical,3.93,8.93,1.88,1.25,0.74,0.0,3.07,2.04,11.0,0.0,0.0,0.0,6.0,7.0,0.0
1925,MPI-ESM1-2-LR,r3i1p1f1,historical,0.6,0.0,3.29,2.17,1.85,0.0,4.59,2.49,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1925,MPI-ESM1-2-LR,r4i1p1f1,historical,0.0,0.0,6.53,0.23,4.27,0.0,12.75,5.12,0.0,0.0,0.0,7.0,0.0,0.0,0.0
1925,MPI-ESM1-2-LR,r5i1p1f1,historical,8.89,0.0,9.4,5.48,7.13,0.0,8.22,7.53,0.0,0.0,7.0,13.0,0.0,0.0,0.0
1925,MPI-ESM1-2-LR,r6i1p1f1,historical,3.42,3.21,0.99,0.63,1.76,3.26,2.12,1.73,0.0,0.0,0.0,8.0,0.0,0.0,0.0
1925,MPI-ESM1-2-LR,r7i1p1f1,historical,3.29,7.28,5.15,1.8,2.64,0.0,3.29,3.39,12.0,0.0,6.0,8.0,9.0,6.0,0.0
1925,MPI-ESM1-2-LR,r8i1p1f1,historical,5.24,0.01,20.82,5.23,6.75,0.0,25.99,12.65,0.0,0.0,16.0,0.0,0.0,0.0,0.0
1925,MPI-ESM1-2-LR,r9i1p1f1,historical,9.05,5.25,8.88,8.6,7.41,0.0,17.54,9.7,6.0,0.0,6.0,32.0,0.0,12.0,0.0
1926,MPI-ESM1-2-LR,r10i1p1f1,historical,3.69,0.0,0.63,5.07,2.14,1.16,1.56,2.17,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1926,MPI-ESM1-2-LR,r1i1p1f1,historical,8.23,0.2,13.02,7.61,5.37,0.0,19.66,9.97,0.0,0.0,0.0,11.0,0.0,6.0,0.0
1926,MPI-ESM1-2-LR,r2i1p1f1,historical,11.53,2.17,25.7,9.57,6.28,0.0,24.72,14.65,0.0,0.0,0.0,11.0,0.0,8.0,0.0
1926,MPI-ESM1-2-LR,r3i1p1f1,historical,2.35,1.77,8.31,0.07,7.42,0.0,18.09,7.77,7.0,0.0,6.0,0.0,0.0,0.0,0.0
1926,MPI-ESM1-2-LR,r4i1p1f1,historical,2.91,0.0,5.16,1.79,3.91,0.0,21.17,6.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,MPI-ESM1-2-LR,r5i1p1f1,historical,8.43,1.88,2.88,5.33,5.32,0.0,2.01,4.38,0.0,0.0,0.0,0.0,0.0,6.0,0.0
1926,MPI-ESM1-2-LR,r6i1p1f1,historical,2.69,2.71,1.02,2.59,1.28,0.0,0.2,1.38,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,MPI-ESM1-2-LR,r7i1p1f1,historical,12.36,0.02,15.41,7.4,10.21,0.0,16.08,11.87,0.0,6.0,0.0,8.0,0.0,6.0,0.0
1926,MPI-ESM1-2-LR,r8i1p1f1,historical,23.63,0.0,18.19,5.77,7.0,0.0,13.52,11.97,0.0,8.0,0.0,0.0,0.0,0.0,0.0
1926,MPI-ESM1-2-LR,r9i1p1f1,historical,2.87,0.0,5.39,6.19,4.54,0.0,12.62,6.01,0.0,0.0,6.0,14.0,0.0,0.0,0.0
1927,MPI-ESM1-2-LR,r10i1p1f1,historical,1.9,0.0,2.02,0.59,4.24,1.62,2.19,2.52,0.0,0.0,0.0,0.0,8.0,0.0,0.0
1927,MPI-ESM1-2-LR,r1i1p1f1,historical,0.0,0.57,7.63,0.0,3.47,0.0,4.13,3.59,0.0,0.0,6.0,0.0,10.0,0.0,0.0
1927,MPI-ESM1-2-LR,r2i1p1f1,historical,4.95,0.01,12.54,2.45,8.84,0.0,8.58,8.05,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1927,MPI-ESM1-2-LR,r3i1p1f1,historical,2.2,2.39,10.1,0.1,4.46,0.0,6.8,5.23,0.0,0.0,14.0,0.0,0.0,0.0,0.0
1927,MPI-ESM1-2-LR,r4i1p1f1,historical,3.71,6.73,3.62,5.1,1.38,5.01,1.61,2.84,6.0,0.0,8.0,0.0,0.0,7.0,0.0
1927,MPI-ESM1-2-LR,r5i1p1f1,historical,0.0,0.0,1.73,1.62,1.31,0.0,1.27,1.25,0.0,0.0,6.0,0.0,6.0,0.0,0.0
1927,MPI-ESM1-2-LR,r6i1p1f1,historical,0.39,1.43,0.97,0.0,1.91,0.27,1.96,1.27,0.0,0.0,0.0,0.0,10.0,0.0,0.0
1927,MPI-ESM1-2-LR,r7i1p1f1,historical,0.0,0.52,1.83,0.24,3.55,0.0,2.01,1.98,6.0,0.0,0.0,0.0,6.0,0.0,0.0
1927,MPI-ESM1-2-LR,r8i1p1f1,historical,1.23,0.0,14.52,0.85,5.89,0.0,10.49,7.26,0.0,0.0,32.0,15.0,0.0,0.0,0.0
1927,MPI-ESM1-2-LR,r9i1p1f1,historical,0.0,0.0,0.46,1.39,2.09,0.0,1.07,1.16,0.0,0.0,6.0,0.0,6.0,0.0,0.0
1928,MPI-ESM1-2-LR,r10i1p1f1,historical,5.19,0.4,2.8,0.0,0.96,0.0,4.57,2.3,0.0,0.0,7.0,6.0,6.0,0.0,0.0
1928,MPI-ESM1-2-LR,r1i1p1f1,historical,1.51,0.0,12.59,0.0,13.43,0.0,32.7,13.1,0.0,0.0,0.0,39.0,0.0,0.0,0.0
1928,MPI-ESM1-2-LR,r2i1p1f1,historical,3.98,0.0,20.03,3.9,12.92,0.0,28.0,14.55,0.0,0.0,0.0,10.0,0.0,0.0,0.0
1928,MPI-ESM1-2-LR,r3i1p1f1,historical,4.14,0.65,3.43,3.8,0.55,0.0,0.68,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,MPI-ESM1-2-LR,r4i1p1f1,historical,0.05,0.9,1.75,0.0,0.07,0.0,0.0,0.45,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1928,MPI-ESM1-2-LR,r5i1p1f1,historical,0.44,0.28,7.32,8.51,8.42,0.0,11.55,7.58,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1928,MPI-ESM1-2-LR,r6i1p1f1,historical,1.14,0.0,4.67,2.81,0.28,0.0,1.62,1.9,0.0,0.0,8.0,0.0,9.0,0.0,0.0
1928,MPI-ESM1-2-LR,r7i1p1f1,historical,2.48,0.0,15.36,2.86,9.06,0.0,20.46,10.62,0.0,0.0,7.0,0.0,6.0,0.0,0.0
1928,MPI-ESM1-2-LR,r8i1p1f1,historical,5.49,2.79,7.39,4.98,2.91,0.0,7.32,5.19,0.0,0.0,6.0,0.0,0.0,8.0,0.0
1928,MPI-ESM1-2-LR,r9i1p1f1,historical,0.08,1.76,3.18,0.14,1.92,0.0,4.59,2.22,0.0,0.0,12.0,6.0,0.0,0.0,0.0
1929,MPI-ESM1-2-LR,r10i1p1f1,historical,0.4,2.4,7.1,0.0,5.27,0.0,10.81,5.32,0.0,0.0,0.0,20.0,7.0,0.0,0.0
1929,MPI-ESM1-2-LR,r1i1p1f1,historical,0.0,0.0,4.15,0.28,4.21,0.0,7.21,3.61,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1929,MPI-ESM1-2-LR,r2i1p1f1,historical,1.19,0.0,2.27,0.95,0.23,0.0,2.99,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,MPI-ESM1-2-LR,r3i1p1f1,historical,7.22,0.0,21.71,6.38,6.66,0.0,17.74,11.73,0.0,0.0,0.0,7.0,0.0,0.0,0.0
1929,MPI-ESM1-2-LR,r4i1p1f1,historical,0.21,3.06,4.7,0.77,1.87,0.31,3.33,2.46,9.0,0.0,0.0,0.0,0.0,6.0,0.0
1929,MPI-ESM1-2-LR,r5i1p1f1,historical,0.78,0.01,3.44,0.52,1.15,0.0,2.3,1.7,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1929,MPI-ESM1-2-LR,r6i1p1f1,historical,3.94,4.34,3.8,2.09,0.92,0.0,2.54,2.41,0.0,0.0,15.0,6.0,0.0,0.0,0.0
1929,MPI-ESM1-2-LR,r7i1p1f1,historical,25.58,15.73,2.76,13.06,8.12,5.48,6.39,9.29,15.0,12.0,0.0,0.0,14.0,14.0,0.0
1929,MPI-ESM1-2-LR,r8i1p1f1,historical,2.93,0.01,2.11,0.0,0.16,0.0,0.8,0.97,0.0,0.0,11.0,6.0,0.0,0.0,0.0
1929,MPI-ESM1-2-LR,r9i1p1f1,historical,2.53,0.0,14.49,3.34,14.66,0.0,30.71,14.13,0.0,0.0,6.0,36.0,7.0,0.0,0.0
1930,MPI-ESM1-2-LR,r10i1p1f1,historical,0.45,0.16,0.83,0.04,0.81,3.38,1.26,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,MPI-ESM1-2-LR,r1i1p1f1,historical,1.06,0.0,1.41,3.76,2.94,0.0,1.14,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,MPI-ESM1-2-LR,r2i1p1f1,historical,1.51,0.0,11.05,0.41,1.89,0.0,6.83,4.5,0.0,0.0,0.0,0.0,13.0,0.0,0.0
1930,MPI-ESM1-2-LR,r3i1p1f1,historical,0.42,0.0,7.13,0.2,2.28,0.0,5.5,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,MPI-ESM1-2-LR,r4i1p1f1,historical,0.41,0.0,1.24,0.0,1.37,0.0,1.31,1.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0
1930,MPI-ESM1-2-LR,r5i1p1f1,historical,10.48,6.28,18.65,15.78,16.27,0.0,29.75,18.05,8.0,0.0,0.0,48.0,0.0,0.0,0.0
1930,MPI-ESM1-2-LR,r6i1p1f1,historical,5.4,0.01,14.46,4.85,8.42,0.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,MPI-ESM1-2-LR,r7i1p1f1,historical,6.12,0.01,7.15,2.76,4.68,0.0,10.56,5.99,0.0,0.0,0.0,0.0,0.0,6.0,0.0
1930,MPI-ESM1-2-LR,r8i1p1f1,historical,0.69,0.0,7.2,0.07,7.1,0.0,11.84,6.1,0.0,0.0,0.0,9.0,0.0,0.0,0.0
1930,MPI-ESM1-2-LR,r9i1p1f1,historical,3.7,0.78,6.25,2.14,14.47,0.0,19.58,10.27,0.0,0.0,7.0,26.0,0.0,0.0,0.0
1931,MPI-ESM1-2-LR,r10i1p1f1,historical,1.11,0.0,5.25,0.0,1.68,0.0,6.67,3.01,0.0,0.0,0.0,6.0,6.0,0.0,0.0
1931,MPI-ESM1-2-LR,r1i1p1f1,historical,4.28,0.41,11.05,5.47,10.47,0.0,24.78,11.42,0.0,0.0,0.0,8.0,8.0,0.0,0.0
1931,MPI-ESM1-2-LR,r2i1p1f1,historical,0.0,0.0,7.86,0.0,2.6,0.0,13.35,4.95,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1931,MPI-ESM1-2-LR,r3i1p1f1,historical,9.66,7.11,4.75,1.63,2.56,2.8,1.05,3.55,10.0,0.0,0.0,0.0,0.0,10.0,0.0
1931,MPI-ESM1-2-LR,r4i1p1f1,historical,0.0,0.0,1.55,0.42,3.04,0.0,0.69,1.53,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1931,MPI-ESM1-2-LR,r5i1p1f1,historical,0.52,0.69,0.06,0.51,1.25,0.0,0.46,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,MPI-ESM1-2-LR,r6i1p1f1,historical,0.64,0.0,0.04,0.33,2.69,0.0,0.46,1.08,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1931,MPI-ESM1-2-LR,r7i1p1f1,historical,0.95,0.0,12.29,0.24,2.28,0.0,5.65,4.62,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1931,MPI-ESM1-2-LR,r8i1p1f1,historical,0.26,1.82,0.67,0.46,0.36,0.0,2.15,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,MPI-ESM1-2-LR,r9i1p1f1,historical,0.0,0.0,7.3,0.15,0.53,0.0,7.92,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,MPI-ESM1-2-LR,r10i1p1f1,historical,0.45,0.0,0.16,0.37,0.69,0.0,1.1,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,MPI-ESM1-2-LR,r1i1p1f1,historical,0.75,1.35,0.73,0.29,0.4,0.0,0.53,0.54,0.0,0.0,0.0,8.0,0.0,0.0,0.0
1932,MPI-ESM1-2-LR,r2i1p1f1,historical,2.12,0.01,7.25,1.03,9.61,0.0,22.48,9.06,0.0,0.0,0.0,7.0,0.0,0.0,0.0
1932,MPI-ESM1-2-LR,r3i1p1f1,historical,13.15,4.28,4.57,9.01,2.76,0.0,11.55,6.62,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1932,MPI-ESM1-2-LR,r4i1p1f1,historical,1.62,0.0,0.0,4.85,3.11,0.0,0.39,1.89,0.0,0.0,0.0,6.0,0.0,6.0,0.0
1932,MPI-ESM1-2-LR,r5i1p1f1,historical,1.49,2.57,8.87,2.1,0.51,0.0,2.79,3.14,0.0,0.0,0.0,0.0,0.0,7.0,0.0
1932,MPI-ESM1-2-LR,r6i1p1f1,historical,3.36,0.86,0.87,2.6,1.99,0.0,1.36,1.8,0.0,0.0,0.0,0.0,0.0,7.0,0.0
1932,MPI-ESM1-2-LR,r7i1p1f1,historical,7.2,6.69,1.48,8.59,1.61,0.0,1.06,3.11,0.0,0.0,0.0,0.0,10.0,11.0,0.0
1932,MPI-ESM1-2-LR,r8i1p1f1,historical,0.52,1.2,1.34,2.25,2.09,0.0,0.48,1.45,0.0,0.0,0.0,7.0,15.0,0.0,0.0
1932,MPI-ESM1-2-LR,r9i1p1f1,historical,0.04,2.26,8.24,0.69,11.34,0.0,16.66,8.64,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1933,MPI-ESM1-2-LR,r10i1p1f1,historical,7.39,3.91,10.68,4.39,7.8,0.45,16.44,9.29,6.0,9.0,0.0,0.0,0.0,0.0,0.0
1933,MPI-ESM1-2-LR,r1i1p1f1,historical,0.48,3.96,1.05,0.72,0.13,8.53,0.18,0.64,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1933,MPI-ESM1-2-LR,r2i1p1f1,historical,2.32,0.0,6.22,0.03,1.28,0.0,13.14,4.36,0.0,0.0,6.0,9.0,0.0,0.0,0.0
1933,MPI-ESM1-2-LR,r3i1p1f1,historical,1.76,1.67,1.52,1.52,1.87,0.0,3.44,1.99,0.0,0.0,0.0,0.0,7.0,0.0,0.0
1933,MPI-ESM1-2-LR,r4i1p1f1,historical,0.99,2.36,0.57,0.02,1.81,0.0,1.22,1.11,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1933,MPI-ESM1-2-LR,r5i1p1f1,historical,0.79,2.74,3.46,0.96,4.29,0.0,3.91,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933,MPI-ESM1-2-LR,r6i1p1f1,historical,0.77,0.0,0.35,0.0,2.49,0.0,2.65,1.44,0.0,0.0,0.0,0.0,7.0,0.0,0.0
1933,MPI-ESM1-2-LR,r7i1p1f1,historical,3.42,0.0,5.61,0.29,4.38,0.0,7.5,4.4,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1933,MPI-ESM1-2-LR,r8i1p1f1,historical,3.98,0.0,15.0,0.35,18.96,0.0,19.93,13.54,0.0,0.0,8.0,0.0,0.0,0.0,0.0
1933,MPI-ESM1-2-LR,r9i1p1f1,historical,4.28,4.42,6.32,0.15,3.74,0.0,3.99,3.95,0.0,0.0,0.0,16.0,0.0,0.0,0.0
1934,MPI-ESM1-2-LR,r10i1p1f1,historical,2.54,3.29,21.09,0.93,8.36,0.0,30.32,13.25,6.0,0.0,14.0,61.0,0.0,0.0,0.0
1934,MPI-ESM1-2-LR,r1i1p1f1,historical,7.01,1.43,8.36,5.08,5.36,0.0,11.47,7.07,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1934,MPI-ESM1-2-LR,r2i1p1f1,historical,6.97,0.01,6.87,3.87,2.92,0.0,2.52,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934,MPI-ESM1-2-LR,r3i1p1f1,historical,0.14,0.77,1.84,0.29,4.57,0.0,7.76,3.34,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1934,MPI-ESM1-2-LR,r4i1p1f1,historical,0.32,0.0,4.18,1.53,10.22,0.0,4.57,5.33,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1934,MPI-ESM1-2-LR,r5i1p1f1,historical,3.43,0.0,20.36,0.61,16.88,0.0,31.59,16.07,0.0,0.0,7.0,20.0,12.0,0.0,0.0
1934,MPI-ESM1-2-LR,r6i1p1f1,historical,5.04,1.53,8.32,0.76,1.73,0.0,3.82,3.77,7.0,0.0,0.0,0.0,8.0,0.0,0.0
1934,MPI-ESM1-2-LR,r7i1p1f1,historical,3.29,0.0,27.27,0.77,32.24,0.0,63.77,28.29,0.0,0.0,6.0,41.0,0.0,0.0,0.0
1934,MPI-ESM1-2-LR,r8i1p1f1,historical,0.52,0.0,5.32,0.26,2.8,0.0,7.27,3.47,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1934,MPI-ESM1-2-LR,r9i1p1f1,historical,0.72,2.22,0.19,0.4,1.87,0.0,2.56,1.3,18.0,6.0,0.0,12.0,0.0,0.0,0.0
1935,MPI-ESM1-2-LR,r10i1p1f1,historical,0.08,0.0,1.07,0.7,0.85,7.5,0.29,0.74,0.0,0.0,0.0,6.0,0.0,0.0,25.0
1935,MPI-ESM1-2-LR,r1i1p1f1,historical,3.21,5.22,15.07,2.57,5.7,0.0,13.0,8.34,7.0,0.0,0.0,0.0,0.0,8.0,0.0
1935,MPI-ESM1-2-LR,r2i1p1f1,historical,4.56,0.84,6.57,4.56,3.44,0.0,23.54,7.81,0.0,0.0,0.0,14.0,0.0,0.0,0.0
1935,MPI-ESM1-2-LR,r3i1p1f1,historical,4.38,4.38,13.48,3.94,2.58,7.9,4.46,5.81,11.0,0.0,7.0,0.0,0.0,6.0,6.0
1935,MPI-ESM1-2-LR,r4i1p1f1,historical,3.85,0.0,1.61,2.32,1.15,0.0,0.89,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,MPI-ESM1-2-LR,r5i1p1f1,historical,1.63,1.38,6.66,3.14,3.41,0.0,9.86,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,MPI-ESM1-2-LR,r6i1p1f1,historical,2.85,1.95,8.74,1.98,0.62,0.0,3.69,3.42,0.0,7.0,0.0,0.0,6.0,0.0,0.0
1935,MPI-ESM1-2-LR,r7i1p1f1,historical,0.0,0.0,0.01,0.0,0.11,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,MPI-ESM1-2-LR,r8i1p1f1,historical,0.73,0.0,0.86,0.31,2.86,0.0,3.72,1.9,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1935,MPI-ESM1-2-LR,r9i1p1f1,historical,0.0,0.0,0.0,0.0,0.16,0.64,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,MPI-ESM1-2-LR,r10i1p1f1,historical,4.08,0.78,0.65,3.56,1.14,0.0,0.85,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,MPI-ESM1-2-LR,r1i1p1f1,historical,1.47,5.7,3.25,4.15,8.34,0.49,9.21,5.94,11.0,0.0,0.0,6.0,6.0,0.0,0.0
